scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,nested_chain_id,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
10,358,"[""13306"",""13308"",""13314"",""13316uwt"",""13324t"",""13325"",""13326"",""13401"",""13409"",""13414""]",8de8e03af654d8bf13aa825eb67288ec5e53bf0ef74f2f168eda3de757b8374a,2026090410,,,,220,10,4694.57696846,469.457696846,42,0.412611117,4.0,1275
10,359,"[""13302"",""13307"",""13312"",""13316m"",""13322"",""13401"",""13405"",""13409"",""13413"",""13414""]",6d70389766aabf69c7e01c5074e7fe1c96ce0963095cabb401bf7bf124ebb72d,2026090410,,,,229,10,5410.9129592,541.09129592,50,0.581442319,6.0,1278
10,360,"[""13302"",""13308"",""13313"",""13314"",""13320"",""13321"",""13323"",""13408"",""13413"",""13414""]",cd5ba7c16d1ed73622042f9274cd7bd282347f96e7c42962a02df192733e5838,2026090410,,,,218,10,4669.17196048,466.917196048,50,0.585217557,4.0,1257
10,361,"[""13305"",""13308"",""13311"",""13314"",""13324muw"",""13326"",""13401"",""13404"",""13410"",""13412""]",9f8e393091032eae6964c40ab5e137f30bedde0f76dc93a675b82be46ef89a33,2026090410,,,,188,10,4653.39496889,465.339496889,31,0.332861444,7.0,1286
10,362,"[""13301"",""13302"",""13303"",""13306"",""13307"",""13309"",""13310"",""13311"",""13312"",""13317""]",9b0d45a7c69979007ed6f9330abda2d86ebfe123e17eb6759d14eb77f82c658d,2026090410,,structural,tight_gap,328,10,5181.82695566,518.182695566,54,0.411257774,2.0,1260
10,363,"[""13301"",""13305"",""13309"",""13312"",""13314"",""13315"",""13317"",""13319"",""13407"",""13410""]",830adc1fa8b4ce36d76f9500bb6c554dcf15a35396be371a7e53731c0f6efb56,2026090410,,,,277,10,5234.91896815,523.491896815,46,0.352258526,3.0,1268
10,364,"[""13310"",""13311"",""13322"",""13401"",""13402"",""13406"",""13408"",""13409"",""13412"",""13413""]",3e2eddf32b84b1d6110bd68c6e41ad849f80a23b40e92134893ef71cfc7479d5,2026090410,,,,165,10,5318.97896486,531.897896486,26,0.280691786,7.0,1259
10,365,"[""13307"",""13311"",""13312"",""13318"",""13322"",""13323"",""13325"",""13402"",""13404"",""13414""]",56b6a12af4bb7fc3ee0e24af71adf5064819c80c43f9cba072f4c9cd4b684af5,2026090410,,,,230,10,4924.46796024,492.446796024,46,0.543391297,4.0,1272
10,366,"[""13304"",""13309"",""13311"",""13312"",""13314"",""13322"",""13324t"",""13402"",""13406"",""13407""]",41e26769f5797c791a85203234b0b80a5ca76084adafe6a564e347b18182ce57,2026090410,,,,227,9,4926.13196387,492.613196387,46,0.449706164,5.0,1272
10,367,"[""13302"",""13303"",""13312"",""13317"",""13320"",""13323"",""13326"",""13402"",""13409"",""13414""]",714bae95fb1b5fe07f411f4c5cacb56c8ffa13bda390d200ae64d7e4cb7243b3,2026090410,,,,278,10,5510.79095967,551.079095967,54,0.586187474,3.0,1275
10,368,"[""13303"",""13304"",""13311"",""13314"",""13316m"",""13319"",""13321"",""13401"",""13404"",""13410""]",df3019948c01434db836c6f96143760e7d0f394d45ad19f6de0174e056776f0a,2026090410,,,,237,10,4908.84396939,490.884396939,54,0.520220825,4.0,1286
10,369,"[""13311"",""13312"",""13316m"",""13322"",""13323"",""13402"",""13404"",""13407"",""13408"",""13411""]",88782a83f86131a2e5f399fbb5b336ab0daa2fd52efcdf7e8500988da53f3d7b,2026090410,,,,193,10,5105.07696522,510.507696522,46,0.528421208,7.0,1256
10,370,"[""13304"",""13305"",""13306"",""13307"",""13312"",""13402"",""13403"",""13405"",""13407"",""13411""]",e610d60cc73c227a7c0a6ea71471eeda5df29b50303140ebacb81b910bb1a175,2026090410,,,,233,10,5583.39796032,558.339796032,46,0.474069257,6.0,1272
10,371,"[""13302"",""13310"",""13312"",""13316m"",""13320"",""13322"",""13401"",""13405"",""13410"",""13414""]",8a42b1d2c5296aae757c4129d61ae7d10990d7457adc08cbae2ce5b185462b9a,2026090410,,,,237,10,5115.08895744,511.508895744,50,0.553064615,4.0,1286
10,372,"[""13304"",""13316uwt"",""13317"",""13319"",""13321"",""13323"",""13326"",""13405"",""13407"",""13411""]",7cfc1dd2623b29e00e9cfd1ce201080507d05849e7e27f3d7dcc4e617f945bd3,2026090410,,,,217,10,4713.56397308,471.356397308,37,0.422884824,5.0,1245
10,373,"[""13301"",""13308"",""13322"",""13323"",""13324muw"",""13405"",""13407"",""13408"",""13410"",""13412""]",c57ede22fa092cdf0a1818eac91f31b7dda5ed0e45f70c3e0ca953624da8b169,2026090410,,,,189,10,4973.99196952,497.399196952,36,0.45604046,7.0,1268
10,374,"[""13307"",""13311"",""13312"",""13314"",""13315"",""13316uwt"",""13317"",""13407"",""13409"",""13410""]",efc3f24b5acf3a6038383e34cc6d395f56c2d6d4fef8386784712eca1e6735fc,2026090410,,,,229,10,4943.48596788,494.348596788,46,0.462737886,5.0,1236
10,375,"[""13304"",""13309"",""13314"",""13319"",""13324t"",""13402"",""13405"",""13407"",""13408"",""13409""]",804a0a912f8f88735112fc5c7cc57f31f6ad2c56a70f61de3dac99e512d1b9b6,2026090410,,,,195,10,5148.15196716,514.815196716,37,0.36855351,7.0,1274
10,376,"[""13302"",""13304"",""13308"",""13309"",""13315"",""13316uwt"",""13318"",""13320"",""13324muw"",""13407""]",ce0756f6d57ecc97314a1926cee0f21cd14d71237535305ab65afcb4c4147430,2026090410,,,,275,10,4848.34996152,484.834996152,50,0.377289156,3.0,1257
10,377,"[""13308"",""13310"",""13315"",""13322"",""13325"",""13401"",""13403"",""13405"",""13406"",""13412""]",657e5be86925944de9b9d5cf384a8bcfe96a66147e270ff8d6ada68cb02a3e26,2026090410,,,,222,10,5280.33096532,528.033096532,42,0.436634984,5.0,1275
10,378,"[""13303"",""13307"",""13311"",""13315"",""13318"",""13320"",""13322"",""13326"",""13406"",""13409""]",b54b12b5a17fc9c32874e369ae485713923d6f92d4e4d6f34d79d8928918d097,2026090410,,,,241,10,4519.27096877,451.927096877,54,0.497389061,3.0,1241
10,379,"[""13304"",""13305"",""13309"",""13312"",""13316uwt"",""13323"",""13324muw"",""13401"",""13410"",""13411""]",1f1972628b902aff5e9a4d82967313de1390d48e8637188e1fe1347ac8d2c813,2026090410,,,,222,10,4645.42196654,464.542196654,46,0.513513514,4.0,1286
10,380,"[""13301"",""13309"",""13315"",""13317"",""13322"",""13324muw"",""13409"",""13411"",""13412"",""13414""]",e15b389a6ca0d959571a37aaf64639838e6602a8d6998a90ab0c630c6913f37d,2026090410,,,,227,10,5138.2549713,513.82549713,37,0.388090476,5.0,1241
10,381,"[""13301"",""13305"",""13314"",""13316m"",""13319"",""13321"",""13322"",""13403"",""13408"",""13409""]",effed626e50c6627a04d6e92692984bd330e33f3f369951f26ef3dee8526ba90,2026090410,,,,222,10,4712.96497437,471.296497437,36,0.333333333,6.0,1259
10,382,"[""13309"",""13311"",""13315"",""13318"",""13322"",""13324muw"",""13405"",""13409"",""13410"",""13412""]",62991e9d72fa1f4f36d2134901f0d4dce5560f70378afcdf3740f2c69a5f7e84,2026090410,,,,203,10,4844.65796598,484.465796598,33,0.342036558,5.0,1246
10,383,"[""13302"",""13304"",""13309"",""13311"",""13314"",""13324t"",""13326"",""13401"",""13403"",""13412""]",90cccd5b44a05af07b17da86f102aa9e6a5f1a796c27d98419563cbf0e124e9f,2026090410,,,,219,10,4643.2059642,464.32059642,50,0.52836003,4.0,1278
10,384,"[""13302"",""13305"",""13307"",""13315"",""13324t"",""13326"",""13410"",""13411"",""13412"",""13414""]",da95c6e5c9a36272256c386c1fd71759edbc69968c416db2ba0f6c384c01d892,2026090410,,,,221,10,4911.34396484,491.134396484,50,0.507292089,4.0,1265
10,385,"[""13311"",""13312"",""13315"",""13316m"",""13320"",""13322"",""13325"",""13404"",""13411"",""13413""]",8c7dcb537c33a26b08547ba30041ddd6816dac8e63f6af9d196a588ffa50151a,2026090410,,,,244,10,5042.09796308,504.209796308,46,0.459016393,4.0,1252
10,386,"[""13307"",""13310"",""13311"",""13312"",""13314"",""13316m"",""13318"",""13321"",""13403"",""13410""]",952a1262be1d0984a9af70160dbb7f7a41f43be8d5a428883336a856e95bfa17,2026090410,,,,222,10,4454.50296412,445.450296412,46,0.442176259,3.5,1266
10,387,"[""13303"",""13305"",""13308"",""13311"",""13317"",""13318"",""13324muw"",""13402"",""13404"",""13407""]",0c433919b3f559073d8c0ba3c0c455aa0f37ca4d94b44002faed09ba15744f67,2026090410,,,,267,10,5533.71496048,553.371496048,54,0.452253976,3.0,1253
10,388,"[""13304"",""13305"",""13310"",""13315"",""13404"",""13406"",""13410"",""13412"",""13413"",""13414""]",e4d75b3eeb4cf8fc9af7383dd347e7621d7938b2c62bdc57a44f4350d6ea7b85,2026090410,,,,210,10,5522.66396648,552.266396648,37,0.398409536,7.0,1263
10,389,"[""13303"",""13304"",""13309"",""13312"",""13316uwt"",""13321"",""13322"",""13402"",""13403"",""13413""]",d1ce55ee2e35f3b45feaf2f0f0037ce985f26135067bea5152762e3535c6b554,2026090410,,,,274,10,5477.66896524,547.766896524,54,0.474227909,3.0,1272
10,390,"[""13301"",""13303"",""13307"",""13314"",""13320"",""13321"",""13325"",""13326"",""13410"",""13412""]",4877be314979a62eabaaabfcc5a68cb1676a1d6ed1d94a5644206e8d9436571b,2026090410,,,,252,10,4806.37296947,480.637296947,54,0.523087526,3.0,1268
10,391,"[""13301"",""13310"",""13312"",""13315"",""13401"",""13402"",""13404"",""13407"",""13408"",""13413""]",fa385149b7b129b7a03d9e81779bf3fb8d37fbc313f03b23628c7880249f2b81,2026090410,,,,226,10,5898.72396414,589.872396414,46,0.48438698,7.0,1259
10,392,"[""13309"",""13315"",""13320"",""13321"",""13322"",""13326"",""13401"",""13403"",""13404"",""13407""]",ff772a6cfc223acc6ceba323c999cd0e293ff05113bc337924f29a90d1af6795,2026090410,,,,198,10,4755.71497299,475.571497299,31,0.276443074,6.0,1256
10,393,"[""13301"",""13315"",""13319"",""13323"",""13324muw"",""13407"",""13408"",""13409"",""13411"",""13413""]",13c3142935af87e52297d091ed653082dfe6a1670b209df2253afa602ef78314,2026090410,,,,193,10,5070.46197183,507.046197183,36,0.443935937,7.0,1259
10,394,"[""13301"",""13308"",""13314"",""13318"",""13403"",""13408"",""13410"",""13411"",""13412"",""13414""]",c845db8cf7bd0f9548279c3a8f9b2fb9f9b3c5f509cde73edb1515578b047feb,2026090410,,,,197,10,5349.28996768,534.928996768,36,0.461928934,7.0,1268
10,395,"[""13311"",""13312"",""13313"",""13316uwt"",""13322"",""13323"",""13324muw"",""13401"",""13410"",""13412""]",797455168ad016d939c9024ccf828e837074ca675c985f0056a997abd8b5e4f2,2026090410,,,,211,10,4631.46595824,463.146595824,46,0.538889861,5.0,1286
10,396,"[""13301"",""13303"",""13304"",""13305"",""13309"",""13313"",""13314"",""13405"",""13406"",""13413""]",f18876e1b8b12e97b1f8c2f3a562c1ee475569eac748caba75263fbc6e0ef722,2026090410,,,,274,10,5403.68796134,540.368796134,54,0.471975567,3.0,1257
10,397,"[""13305"",""13306"",""13308"",""13309"",""13310"",""13316m"",""13320"",""13326"",""13401"",""13403""]",88c67006affbdb5e51b828debe38af47965c1c8e8e50785a6aa296587f492848,2026090410,,,,223,10,4311.48096797,431.148096797,31,0.288567723,3.0,1126
10,398,"[""13301"",""13306"",""13307"",""13308"",""13319"",""13324muw"",""13326"",""13402"",""13413"",""13414""]",ac7c065c64fd690b27327f44b19e3754315d97f0011270544b7ff540f5d7ea3e,2026090410,,,,221,9,4822.4969686,482.24969686,36,0.354821537,5.0,1274
10,399,"[""13309"",""13310"",""13316m"",""13319"",""13320"",""13324muw"",""13404"",""13405"",""13409"",""13412""]",8c5e4f7a3e5317d9de7570ca7d0e8474730bceb3c714ce8f1aeddd04fb7a1fe4,2026090410,,,,191,10,4813.83096413,481.383096413,27,0.226345197,7.0,1254
10,400,"[""13302"",""13305"",""13306"",""13317"",""13319"",""13320"",""13323"",""13403"",""13408"",""13413""]",9fc98f1533e2739e7f9f42832466e694547ab2aa455e9e1280187bd001b38de0,2026090410,,,,238,10,4832.30796325,483.230796325,50,0.530743955,3.5,1258
10,401,"[""13304"",""13305"",""13313"",""13324t"",""13325"",""13402"",""13404"",""13407"",""13408"",""13412""]",417ba5ef58d276bd1e6608a77c80cfc13d46595bde081bd3ddbbe7f75dbe7a79,2026090410,,,,241,10,5868.07795275,586.807795275,42,0.441260507,6.0,1272
10,402,"[""13311"",""13314"",""13318"",""13324muw"",""13326"",""13401"",""13405"",""13408"",""13411"",""13412""]",f7d42734a3354fa4e20249ce3e096bf55d22cb89ca1ab010735561f032fe0563,2026090410,,,,166,10,4476.83396871,447.683396871,33,0.366629495,7.0,1256
10,403,"[""13303"",""13306"",""13308"",""13311"",""13314"",""13315"",""13324muw"",""13326"",""13412"",""13413""]",409728c5a66d016a20208605b2208cbaf761ac8fc45556fcb911ee76cca03cdb,2026090410,,,,244,10,4619.90897099,461.990897099,54,0.487756575,3.0,1208
10,404,"[""13305"",""13308"",""13310"",""13312"",""13315"",""13316uwt"",""13319"",""13320"",""13326"",""13403""]",f4f64199d2caf00c86e0a36fa838e1ddb5529988972d163f0541af53233a5e85,2026090410,,,,261,9,4541.34796716,454.134796716,46,0.335090274,3.0,1257
10,405,"[""13301"",""13303"",""13305"",""13308"",""13311"",""13313"",""13320"",""13325"",""13326"",""13405""]",eecaaac86ac995dbaf5ddd5b85654e5c0650653e04db5cfb5eef487872e87046,2026090410,,,,294,10,5043.66295659,504.366295659,54,0.43351004,3.0,1257
10,406,"[""13301"",""13302"",""13307"",""13310"",""13314"",""13316m"",""13317"",""13405"",""13407"",""13412""]",d4376533d3fb88472b5f33a8743bda7a3cb456127eb810f6f4d8dc1fb3323c80,2026090410,,,,246,10,5151.60796354,515.160796354,50,0.477949218,4.0,1260
10,407,"[""13301"",""13303"",""13306"",""13314"",""13323"",""13405"",""13407"",""13408"",""13409"",""13410""]",4514cb20b648a718543f76344a47d062c1864115903ef18a3aa87c2884c267ea,2026090410,,,,217,10,5306.5679699,530.65679699,54,0.621026518,7.0,1268
10,408,"[""13303"",""13305"",""13308"",""13311"",""13318"",""13319"",""13320"",""13324muw"",""13402"",""13413""]",7443f5171cdea65afa524ed804ebeccbd1689ba3dda6a991b677da1f8e3cbf44,2026090410,,,,254,10,4879.92696141,487.992696141,54,0.465566787,3.0,1274
10,409,"[""13301"",""13306"",""13309"",""13311"",""13315"",""13317"",""13324t"",""13326"",""13403"",""13413""]",39d8ae948ed69b75eff86d3b8f5648195f46c5e6ac2bd0ddda6001ab48841b2b,2026090410,,,,238,10,4617.47997148,461.747997148,37,0.358401145,3.0,1177
10,410,"[""13304"",""13307"",""13314"",""13316m"",""13320"",""13404"",""13407"",""13410"",""13411"",""13413""]",e6f9ea71986e2e64021716856ef55eb19758bd8534933e97f984f5eb0df7f0be,2026090410,,,,185,10,4996.14596826,499.614596826,37,0.357125117,7.0,1263
10,411,"[""13303"",""13314"",""13316uwt"",""13317"",""13321"",""13322"",""13323"",""13403"",""13404"",""13410""]",07eeccf31372a1505587ba70bedc26e4231c7cd45a456f9132970dc0c1720e1f,2026090410,,,,230,10,4839.84997444,483.984997444,54,0.554411761,4.5,1268
10,412,"[""13302"",""13303"",""13308"",""13312"",""13319"",""13321"",""13324t"",""13401"",""13402"",""13406""]",f1c41290374c668d43a7f17055ed1dd7916b2064553440e1f1dc0a6c68ae41bd,2026090410,,,,291,10,5742.025956,574.2025956,54,0.50864911,3.0,1278
10,413,"[""13305"",""13309"",""13315"",""13317"",""13321"",""13324t"",""13325"",""13409"",""13410"",""13411""]",4b5d2d983ff0f7e4bfd19b2b45896dee1b84f67729943f5e7257c12a5fe3989a,2026090410,,,,248,10,5159.69996705,515.969996705,42,0.370792385,3.0,1244
10,414,"[""13302"",""13303"",""13309"",""13314"",""13315"",""13317"",""13321"",""13403"",""13407"",""13413""]",54fa5cf4936b52900459ecc71c6488375df393778963933e7c30634c8b2985b2,2026090410,,,,278,10,5518.7119663,551.87119663,54,0.502516827,3.0,1260
10,415,"[""13310"",""13311"",""13316m"",""13319"",""13321"",""13405"",""13409"",""13411"",""13412"",""13414""]",a4b15d435edeafebcf3fab336eb2e7f812cd74a9a3b2d642faabeeaf46fe5ae2,2026090410,,,,181,10,4900.57496607,490.057496607,27,0.282200946,7.0,1237
10,416,"[""13302"",""13305"",""13307"",""13308"",""13314"",""13316uwt"",""13318"",""13326"",""13408"",""13411""]",c3cdd99fa6e65944cad95d81d6067bc5d875b4557047d1f37007c974233be4bc,2026090410,,,,242,10,4564.95696583,456.495696583,50,0.466338379,3.0,1257
10,417,"[""13302"",""13304"",""13309"",""13312"",""13321"",""13323"",""13324t"",""13403"",""13406"",""13410""]",398d185a5fa97e4a659f57a9a92fb87e2ea4ba3ce03fd8253f978e2b74dadd2c,2026090410,,,,246,10,5117.85195997,511.785195997,50,0.561270101,4.0,1266
10,418,"[""13302"",""13304"",""13308"",""13310"",""13313"",""13317"",""13318"",""13319"",""13324t"",""13405""]",7473bc06dd01baaf13de657bf33f1cda56ea92ded91fc2e2e51dba03cba246b4,2026090410,,,,307,10,5351.69694836,535.169694836,50,0.330598834,2.0,1257
10,419,"[""13316uwt"",""13320"",""13322"",""13323"",""13324muw"",""13325"",""13401"",""13404"",""13405"",""13408""]",394f5dab2e11b3859f30b972890d2b03d24568f7dbb9b7e51d52df7476ec00a5,2026090410,,,,183,10,4384.18796902,438.418796902,42,0.507961636,6.0,1275
10,420,"[""13301"",""13313"",""13316uwt"",""13317"",""13405"",""13407"",""13408"",""13410"",""13412"",""13413""]",62193880a30c838f0e3d24a132d1eb60f6b248b7f05e698b16de2051d1330772,2026090410,,,,217,10,5818.3649596,581.83649596,37,0.465437788,7.0,1268
10,421,"[""13306"",""13316uwt"",""13319"",""13320"",""13321"",""13326"",""13404"",""13410"",""13411"",""13414""]",e27957ca977f40815a1017b2b033043b11f28477d06d438a39de2fad98250ea2,2026090410,,,,195,10,4757.24796962,475.724796962,30,0.282051282,7.0,1263
10,422,"[""13302"",""13315"",""13317"",""13319"",""13325"",""13401"",""13402"",""13411"",""13412"",""13414""]",52829452b620feeb82145a10df621e82fdfb81ce68702b98455589ba8dc75df9,2026090410,,,,257,10,5854.43595969,585.443595969,50,0.509727626,4.0,1278
10,423,"[""13306"",""13307"",""13319"",""13324t"",""13326"",""13401"",""13405"",""13407"",""13408"",""13409""]",3947edd0e6a1e41c9cd5b456d9f8268b49f75779718da247266d79262a800f2d,2026090410,,,,181,10,4796.84896711,479.684896711,30,0.329135271,7.0,1277
10,424,"[""13309"",""13312"",""13314"",""13316uwt"",""13318"",""13324muw"",""13403"",""13405"",""13412"",""13414""]",6fce854e8e21ba00628c116770ed4f00b5a12eb36daa149319a322cf7fa4dd34,2026090410,,,,209,10,4864.7309642,486.47309642,46,0.488155535,6.0,1239
10,425,"[""13301"",""13304"",""13305"",""13317"",""13324muw"",""13325"",""13404"",""13406"",""13410"",""13411""]",d0443dc5deea27767847387fee76984e72ff82eb0c46f60c5f4b29ad0c0e03e8,2026090410,,,,259,10,5666.1669633,566.61669633,42,0.420282286,4.0,1268
10,426,"[""13304"",""13309"",""13317"",""13401"",""13402"",""13403"",""13406"",""13409"",""13411"",""13413""]",9b60885e7f590bc1c8bf28ef7638b7c15eccb5251313af4764c717013bd03785,2026090410,,,,199,10,5853.99596554,585.399596554,37,0.448589224,7.0,1275
10,427,"[""13302"",""13306"",""13311"",""13312"",""13313"",""13318"",""13322"",""13324t"",""13408"",""13414""]",eedcfac4793e204b450b752c9194563a7beb60cfec867d9478350f40e35cea05,2026090410,,,,277,10,5100.29394705,510.029394705,50,0.479220631,3.0,1257
10,428,"[""13303"",""13304"",""13308"",""13314"",""13315"",""13322"",""13324t"",""13325"",""13404"",""13413""]",5fbf07f306e0eda9d3d2c4fd60555404f8daa927d003bc4da88d53e44e3bee83,2026090410,,,,287,10,5226.78996797,522.678996797,54,0.427323187,3.0,1257
10,429,"[""13301"",""13303"",""13305"",""13312"",""13313"",""13316m"",""13317"",""13321"",""13402"",""13413""]",6f831cac1cfec1e620fe8a13327a9d7884404cf65588381481e4da55d575d637,2026090410,,,,317,10,5847.5469572,584.75469572,54,0.379087419,3.0,1256
10,430,"[""13302"",""13309"",""13312"",""13315"",""13317"",""13323"",""13324t"",""13402"",""13405"",""13410""]",687479edfb69d606788af8044b2cb2ebdb25f65c39833dffc23b8e971e6fb576,2026090410,,,,257,10,5255.16696113,525.516696113,50,0.535793568,3.0,1283
10,431,"[""13302"",""13305"",""13307"",""13308"",""13311"",""13317"",""13322"",""13324muw"",""13404"",""13409""]",e930b38e92e8a39f4be30c1a379507a9e7d75571d51518cf4d84bc789d219eb7,2026090410,,,,254,10,4970.9629606,497.09629606,50,0.438830702,3.0,1257
10,432,"[""13302"",""13307"",""13313"",""13320"",""13324t"",""13325"",""13403"",""13408"",""13411"",""13412""]",d81eac62b671a96045eb85af19204ad1e83d22690730529c745a3a574a2cd43d,2026090410,,,,232,10,5205.65794947,520.565794947,50,0.57726445,4.0,1258
10,433,"[""13301"",""13307"",""13311"",""13316m"",""13318"",""13324muw"",""13404"",""13406"",""13410"",""13413""]",51d5e9dd5a265b2d9ef01f7a7814a2cd52ed4485f226e325bd628327289de6b8,2026090410,,,,199,10,4901.08496506,490.108496506,36,0.388887586,7.0,1268
10,434,"[""13303"",""13304"",""13306"",""13307"",""13315"",""13324t"",""13326"",""13402"",""13407"",""13410""]",b31b949e4c40e29780d1080d376d823985c05617ac1d571213eb1f7e62e1f08b,2026090410,,,,255,10,5151.18896774,515.118896774,54,0.470015992,3.0,1283
10,435,"[""13302"",""13303"",""13306"",""13310"",""13317"",""13322"",""13401"",""13405"",""13408"",""13414""]",38ec5940c5be1deb0c3d9e170ac1d502df680d1080c19a3331badc6b2ddf7101,2026090410,,,,269,10,5372.62096062,537.262096062,54,0.561190556,3.0,1278
10,436,"[""13301"",""13312"",""13319"",""13322"",""13323"",""13404"",""13406"",""13409"",""13411"",""13414""]",460b7e472d649378187d827cfcbf8952f5f5a400256a137c4cb6be9ff4f6c5aa,2026090410,,,,217,10,5443.53196607,544.353196607,46,0.522609903,7.0,1259
10,437,"[""13303"",""13312"",""13314"",""13315"",""13316uwt"",""13321"",""13322"",""13325"",""13411"",""13414""]",59c0b0ddf8e836eb0e63d986f2e7dbd1d3f430bd774141dcf74a70e40461d649,2026090410,,,,284,10,5070.17996884,507.017996884,54,0.483869955,3.0,1257
10,438,"[""13301"",""13307"",""13315"",""13316uwt"",""13322"",""13324muw"",""13326"",""13403"",""13406"",""13411""]",297310f93b92c26bd7921fb0993a76fb944d5196d0d27dbd075b7338cd1b60cb,2026090410,,,,209,10,4455.79897549,445.579897549,36,0.354487013,4.0,1161
10,439,"[""13306"",""13309"",""13313"",""13315"",""13318"",""13319"",""13322"",""13405"",""13407"",""13410""]",ff44dae5912a4ccdf677b849f9bf72cea296894a451441cafd956de4e1b48a24,2026090410,,,,251,10,5226.67695771,522.667695771,37,0.30625506,3.0,1246
10,440,"[""13302"",""13303"",""13304"",""13313"",""13316m"",""13322"",""13325"",""13326"",""13405"",""13414""]",e26e3d5a4a2e1e203c20ab71c41ac5c50ace13af60f68db8936633ef7f48efd9,2026090410,,,,315,10,5535.15895273,553.515895273,54,0.443820424,2.0,1260
