scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
5,435,"[""13308"",""13321"",""13402"",""13407"",""13413""]",109dd9b83e0dcb17849f45272739e7b7928cb5a7ee460ff4685fb9297c62db48,2026090305,,,102,5,2998.5219828,599.70439656,31,0.2834673,7.0,1253
5,436,"[""13305"",""13306"",""13314"",""13402"",""13412""]",c10458571e2d274cd4696e67ffdce44feac5e5d70d6bbd7a57fe9d4128af21e3,2026090305,,,108,5,2534.85598418,506.971196836,30,0.318873618,7.0,1223
5,437,"[""13304"",""13312"",""13404"",""13407"",""13411""]",abf8744e97ab2ee19c4a5d3a91072fb33a359d4aa1ab68474292c5f9f4c37209,2026090305,,,131,5,3286.14397728,657.228795456,46,0.490810608,7.0,1252
5,438,"[""13320"",""13321"",""13325"",""13410"",""13414""]",33f124fab4ea34b13b3a0e361ed09092f8cce8a9f6da13c58d8a81c500558b0b,2026090305,,,107,5,2476.1449815,495.2289963,42,0.504672897,5.0,1175
5,439,"[""13307"",""13313"",""13319"",""13412"",""13413""]",7ffdf762e338676d23ecf38d28e102dbf94350dfa6e333ab17ec2e8511c99a5e,2026090305,,,109,5,2634.45597473,526.891194946,37,0.408643256,6.0,1227
5,440,"[""13306"",""13314"",""13326"",""13406"",""13409""]",df1129940dca999fad5fdce432f98f48e2c47911a13e77bdd9e94d48c8f71c50,2026090305,,,98,5,2404.66898657,480.933797314,30,0.289695297,7.0,1216
5,441,"[""13312"",""13316m"",""13323"",""13325"",""13411""]",6e5fa44b791bae8fa44c4c2325f11acb25a69126327f241c6c852017356bc594,2026090305,,,133,5,2501.65697982,500.331395964,46,0.565461524,3.0,1208
5,442,"[""13304"",""13312"",""13313"",""13316uwt"",""13411""]",1fa70a0102aa084546a135f22d14219a582183487446d32fa4b1e6399718e31c,2026090305,,,155,5,2872.9929725,574.5985945,46,0.377846464,3.0,1243
5,443,"[""13316uwt"",""13324muw"",""13402"",""13408"",""13409""]",ecc5a3524c0ab6d8efa59fe7d287cb246e3e8d87e0690343b2a50b3432be45f2,2026090305,,,83,5,2567.10198422,513.420396844,21,0.192771084,7.0,1256
5,444,"[""13303"",""13311"",""13315"",""13319"",""13410""]",aaf908092081a8d3ac9c1a707be7f061cedd4cb292d11e1d630b8d28b2b56b8a,2026090305,,,141,5,2511.72898381,502.345796762,54,0.514074334,2.0,1268
5,445,"[""13305"",""13321"",""13324muw"",""13401"",""13410""]",a6ab18031f11ee5bb2d8936e2260b9f8838b01db4ad39e9efa77b98e53eedfed,2026090305,,,96,5,2293.0499847,458.60999694,30,0.328414224,7.0,1286
5,446,"[""13306"",""13309"",""13312"",""13319"",""13408""]",1d42b3a57b9c248e74b7540ecc9ca567e3f4e905310d23b57bb6b5888ea42c1d,2026090305,,,136,5,2502.80297939,500.560595878,46,0.41944002,3.0,1229
5,447,"[""13302"",""13312"",""13401"",""13406"",""13414""]",63c044ce8ed9d612f4a970319a49685eff42818947eb2aa0e87d4634c19f476b,2026090305,,,134,5,3092.12297382,618.424594764,50,0.648180619,6.0,1278
5,448,"[""13303"",""13316uwt"",""13321"",""13324t"",""13326""]",38216f9e9af5952baae19c5af0aea7c8a3307d039e74166c119caefbae18566b,2026090305,,,136,5,2160.36598722,432.073197444,54,0.495110173,3.0,1234
5,449,"[""13307"",""13311"",""13318"",""13322"",""13411""]",de15da7977a640ac0808019eb0d993471bacbab4cb65cbbcaf23599a833016c6,2026090305,,,102,5,2033.92498218,406.784996436,33,0.3804629,3.0,1206
5,450,"[""13317"",""13320"",""13323"",""13403"",""13410""]",989350a6c525a170ae28cd115c1fb67035d351700994d4dcdf0b907c78659d8c,2026090305,,,90,5,2224.90298552,444.980597104,37,0.549971941,7.0,1266
5,451,"[""13303"",""13306"",""13308"",""13321"",""13324t""]",b6033a91f6a5950a86f626f79d2be827693cd1efa5635e19d7ecfa190d337753,2026090305,,,155,5,2449.72898281,489.945796562,54,0.402903097,3.0,1234
5,452,"[""13305"",""13317"",""13322"",""13325"",""13406""]",2e57233600bbe684a3c54519489be7650e73ef9d519e52ecc53ee8f06df855ca,2026090305,,,149,5,2665.45798156,533.091596312,42,0.32354284,2.5,1233
5,453,"[""13310"",""13314"",""13326"",""13409"",""13413""]",615570e2c89a667d7b0811945ef2a1d4f6c6308e5c68dc22d8291af5b59ec945,2026090305,,,93,5,2382.43898605,476.48779721,24,0.181844457,7.0,1197
5,454,"[""13312"",""13316uwt"",""13323"",""13407"",""13411""]",4e230d10f37bfaa9e5057bb148653339c0d26da8bee959655326330ba6aaeffb,2026090305,,,106,5,2541.02998222,508.205996444,46,0.618194525,6.0,1192
5,455,"[""13305"",""13316m"",""13317"",""13407"",""13414""]",006b17c04dd1636a48b6c5058c2bc542232557cd614f8a81eff9314f1a0c1477,2026090305,,,119,5,2609.21798402,521.843596804,37,0.375245606,6.0,1214
5,456,"[""13312"",""13319"",""13402"",""13404"",""13410""]",ff62a4d422367658bded7e29211e08c6ca44bd54bbb385dbd5c352fa4ba87bc0,2026090305,,,122,5,3243.29297701,648.658595402,46,0.474844208,7.0,1283
5,457,"[""13317"",""13321"",""13402"",""13407"",""13410""]",5d585a0430fdb3b276c26a86b82c0f7735eb95398f8945ade99f7efec6a4f654,2026090305,,,108,5,3051.33398292,610.266796584,37,0.372217616,7.0,1283
5,458,"[""13306"",""13311"",""13401"",""13406"",""13411""]",aef84c8f7e32f7c2f22b54a971b41e620d72005672e5333dea64f64e6d488401,2026090305,,,84,5,2421.98598208,484.397196416,30,0.395553517,7.0,1156
5,459,"[""13307"",""13312"",""13319"",""13324t"",""13403""]",c226bece758d14b18e5b49058c74eaca147c4d6600811520998fd36137a5adfd,2026090305,,,120,5,2336.28597916,467.257195832,46,0.496515637,3.0,1257
5,460,"[""13302"",""13311"",""13322"",""13324t"",""13404""]",a9970860484e301d7ef6e79785249dccb798cefa6e4f39a96910f241f7ce0ffd,2026090305,,,125,5,2463.04297689,492.608595378,50,0.524595082,3.0,1257
5,461,"[""13304"",""13313"",""13317"",""13326"",""13404""]",b3efa9069529b16732f8124f40875a8d147a06c120e4ee5211946947b0c3a4f6,2026090305,,,149,5,2851.22097683,570.244195366,37,0.298940368,3.0,1252
5,462,"[""13303"",""13306"",""13317"",""13319"",""13411""]",6d52af70a1d8d0b40aeeb744c961abea0c1ce05fe75a6a41e6ba0494ae78d1cb,2026090305,,,162,5,2829.96998155,565.99399631,54,0.405062462,3.0,1259
5,463,"[""13304"",""13321"",""13324muw"",""13413"",""13414""]",d39ddae42a2f151b6ad6748240be3fe0e1a62be5a25d254563088b9ea1f38ab1,2026090305,,,103,5,2402.05998508,480.411997016,37,0.428286311,7.0,1243
5,464,"[""13303"",""13401"",""13404"",""13405"",""13414""]",471a5f502d7825ce78d6cc8e0d2d7bed9f1ab77e68cb4a055dc38cd47b262ee8,2026090305,,,108,5,3001.9289822,600.38579644,54,0.754842619,7.0,1216
5,465,"[""13319"",""13323"",""13410"",""13411"",""13414""]",c8f8fda342ca6bbaf936f1dab7012387daa2d8985f1f8cd99b29cc63f51d6f02,2026090305,,,76,5,2344.47298525,468.89459705,27,0.418991667,7.0,1177
5,466,"[""13303"",""13308"",""13311"",""13312"",""13317""]",3bbb5971f99e22621e1b8a3f33b4e9ec659066abdaa0d262524107870d86078b,2026090305,,,182,5,2819.80797788,563.961595576,54,0.375319371,2.0,1241
5,467,"[""13324t"",""13325"",""13412"",""13413"",""13414""]",e05ff03bb3904a534d0150d3106673e7ab45e97ab157b74fa0f14041a7a7bf3a,2026090305,,,102,5,2750.88097933,550.176195866,42,0.537519614,7.0,1154
5,468,"[""13311"",""13312"",""13401"",""13403"",""13411""]",093f81dd12e1a40a73eb6f83eada6fc87921398dfc2cbd0f689c7c443c62389a,2026090305,,,100,5,2669.16897876,533.833795752,46,0.651152824,7.0,1259
5,469,"[""13308"",""13317"",""13321"",""13325"",""13407""]",41fcb36f39173a3040546ea2d6ee5937780674d9acf5e144de759299bfd7faf2,2026090305,,,149,5,2896.60398082,579.320796164,42,0.310035153,3.0,1216
5,470,"[""13315"",""13319"",""13403"",""13408"",""13412""]",964f1cdd837a9ec34be5fb42a86e595c7fdc7427fa325ceb32d65f20f730ca92,2026090305,,,98,5,2571.32198601,514.264397202,31,0.402511896,7.0,1257
5,471,"[""13304"",""13307"",""13317"",""13322"",""13414""]",f634b8f74fd45580f4dfefe2de4fbad4f09485c9daa335a3b6387514836bd90e,2026090305,,,127,5,2274.81998576,454.963997152,37,0.41561081,2.5,1243
5,472,"[""13301"",""13308"",""13405"",""13410"",""13413""]",b4ee0107e1f115425528f1ac7e0bf3b74f35ae5926b981e2c8f2db31c7722405,2026090305,,,110,5,2935.46398326,587.092796652,36,0.43408496,7.0,1268
5,473,"[""13301"",""13306"",""13312"",""13316m"",""13317""]",2dd50bb07804c4e60fcd5f75920a630d53bc11ca5c0893818ad3e63c2453b846,2026090305,,,172,5,2738.49898128,547.699796256,46,0.222606857,3.0,1241
5,474,"[""13304"",""13308"",""13323"",""13403"",""13410""]",3cd1f0622cfbf87602883ad3fc4a016ebf07c909bebcd05735cc8056ddf3c64d,2026090305,,,105,5,2451.41298492,490.282596984,37,0.525969572,7.0,1266
5,475,"[""13303"",""13307"",""13316m"",""13404"",""13412""]",79d85472bc4ec35c0d95ccfb984e6058f2c83e1b38fa854fa41fd5697d964b02,2026090305,,,124,5,2696.68598278,539.337196556,54,0.60046808,4.0,1208
5,476,"[""13301"",""13307"",""13311"",""13318"",""13411""]",fdba4b0f9fb1b8d161e8554085283330fbc1cc23c4ccfefc6bfb8767c5e3df0d,2026090305,,,112,5,2240.30698224,448.061396448,36,0.443382465,3.0,1238
5,477,"[""13306"",""13309"",""13311"",""13319"",""13410""]",3f5fd22f26e054f43421031b10e7885c83ddc6dbf29d9cadb5f4175a07a1c5c2,2026090305,,,108,5,2217.81998133,443.563996266,30,0.293680584,4.0,1238
5,478,"[""13311"",""13313"",""13314"",""13322"",""13414""]",ca4d6a5cba12fc4c1e81ffe379ec9933e95d9c7a2384eca0dec9532e887b4a5c,2026090305,,,105,5,2099.87697892,419.975395784,37,0.444671144,4.0,1125
5,479,"[""13305"",""13312"",""13319"",""13322"",""13403""]",c3b9402ada92ac49a4de8fb31c6616345dd711567762ffd5ea4d074e8770872e,2026090305,,,143,5,2598.19898005,519.63979601,46,0.359034899,3.0,1257
5,480,"[""13302"",""13303"",""13309"",""13313"",""13402""]",86210e3d0fff9ed45340c13054b3a4b368d3a063e9ed5506ade9178b136fff08,2026090305,,,180,5,3264.65396782,652.930793564,54,0.407870108,3.0,1275
5,481,"[""13311"",""13326"",""13403"",""13409"",""13413""]",02fb76c5dd972a2df8b4abfe3d44852639417bb3ee64c2fdf70fa5447e321c49,2026090305,,,81,5,2553.31398373,510.662796746,21,0.162850691,7.5,1239
5,482,"[""13303"",""13304"",""13313"",""13320"",""13322""]",7086589970b59551bd6663d4c508b301b6cf138515122a3cd2075b797607436c,2026090305,,,170,5,2590.20697528,518.041395056,54,0.373425182,2.0,1257
5,483,"[""13309"",""13310"",""13314"",""13402"",""13403""]",2f324a9abdf1339b57540fb094e7466af9875555c5ca9d260ff6f39bed7f7c68,2026090305,,,93,5,2379.07498432,475.814996864,24,0.202881315,7.0,1137
5,484,"[""13304"",""13312"",""13314"",""13403"",""13406""]",e9c88d86f8faaa880732208208c38eaa4ed7cd554eafbf768680cb0733abbe89,2026090305,,,127,5,2721.81898174,544.363796348,46,0.530313645,6.0,1255
5,485,"[""13306"",""13313"",""13325"",""13326"",""13414""]",41913d03ced470e146a4861a9c02b0e71ecd1012565f611517006f619444fce4,2026090305,,,142,5,2651.12597367,530.225194734,42,0.380933193,3.0,1227
5,486,"[""13301"",""13303"",""13311"",""13316m"",""13409""]",39590fb4c25a3e463ae1b63e701cca59cf766e00a14c23266b686cd4b859cc0f,2026090305,,,144,5,2677.89598342,535.579196684,54,0.510026779,3.0,1241
5,487,"[""13304"",""13324muw"",""13405"",""13406"",""13413""]",3cb34b70611155b5913e8948a662363af40bd2ece942575efb5292995ba3bb30,2026090305,,,96,5,2625.86698268,525.173396536,37,0.468634245,7.0,1243
5,488,"[""13302"",""13310"",""13316uwt"",""13317"",""13318""]",2d5519491e08e91619b30f58759bde125179470c70e249ae480fcb467e42045b,2026090305,,,165,5,2655.60997576,531.121995152,50,0.311988792,2.0,1257
5,489,"[""13305"",""13312"",""13318"",""13320"",""13411""]",1e43d56b8aa3bb20c88b90e8fb236034ce6e889f2b7f121e8de426d67bb2b3f9,2026090305,,,139,5,2547.38597696,509.477195392,46,0.423422704,3.0,1217
5,490,"[""13319"",""13320"",""13326"",""13401"",""13403""]",ad723691aed6ee7675e758354b1f3b5cfc6c7fcf1a03898bfe993130143530c7,2026090305,,,90,5,2170.85898508,434.171797016,27,0.300205691,7.0,1277
5,491,"[""13302"",""13304"",""13316m"",""13322"",""13404""]",4c2c0bd81caf74e6abfc54c242691b2148bbb8f6f3888069f4c4232fd8a5ed3f,2026090305,,,153,5,2796.98197884,559.396395768,50,0.38144409,3.0,1257
5,492,"[""13302"",""13316uwt"",""13325"",""13404"",""13405""]",83fb2bbf4ee9959badcd50b357c443181ef94d9c958e18c05f600f222e07c8ff,2026090305,,,143,5,3062.30097482,612.460194964,50,0.512258645,3.0,1257
5,493,"[""13304"",""13305"",""13306"",""13320"",""13410""]",833a3cebbad029895525c3681ac66cb04d36678ac01c67fe6bc0a3ff53cb47e3,2026090305,,,128,5,2352.45498194,470.490996388,37,0.337478298,3.0,1254
5,494,"[""13303"",""13304"",""13308"",""13309"",""13311""]",719d0f85d22a601d735e4860d427970f28f9d9c38d54bbd59d0e3de73139d25c,2026090305,,,158,5,2455.08098172,491.016196344,54,0.432329908,3.0,1257
5,495,"[""13309"",""13317"",""13319"",""13321"",""13406""]",5a82a5eb98460e4902dcde5434d40ec9a09ed220973d0f36642d71c59192ed7b,2026090305,,,122,5,2426.78798517,485.357597034,37,0.309527993,3.0,1234
5,496,"[""13311"",""13317"",""13318"",""13323"",""13325""]",719e378f35c784b32c12293c4fa73c5790be746429c00d60b6fa280f8368ff1e,2026090305,,,134,5,2205.45198048,441.090396096,42,0.498046977,2.0,1215
5,497,"[""13315"",""13316uwt"",""13405"",""13406"",""13414""]",e1d5ab0f53458fc54eaca6af99c4141d80c26aaf93c2df2073d6187007950790,2026090305,,,91,5,2427.90798782,485.581597564,31,0.39223227,7.0,1116
5,498,"[""13306"",""13307"",""13318"",""13403"",""13405""]",e1f2477a763b78450646c531478d3ad15b6f64f61e22419172be4fc5b43cd602,2026090305,,,105,5,2394.97198076,478.994396152,33,0.411842825,4.0,1236
5,499,"[""13305"",""13315"",""13316m"",""13318"",""13324muw""]",281755a763d6694b652657ee90a409faa16be87aa8ed1b230e7ea42ded55d5f8,2026090305,,,134,5,2080.30198518,416.060397036,33,0.221881623,2.0,1214
5,500,"[""13318"",""13324muw"",""13406"",""13409"",""13413""]",218a430a20548ecd6fb73e7a82e7577bf8520e068ac3b5264bfcf114763d1d8a,2026090305,,,96,5,2784.57498002,556.914996004,33,0.364434493,7.0,1216
5,501,"[""13305"",""13307"",""13308"",""13318"",""13413""]",c1b519e7c5a38165f1c821615a04658c1e036da9f1cb4ffefe73fe043d23c55a,2026090305,,,124,5,2383.65598142,476.731196284,33,0.324990995,3.0,1214
5,502,"[""13302"",""13308"",""13319"",""13321"",""13401""]",1ce33b29c6c90bbbeaa9e9c0d6d360aba821066dc119fe7d11c5ad89bb2907f6,2026090305,,,142,5,2673.66597881,534.733195762,50,0.441252118,3.0,1278
5,503,"[""13305"",""13306"",""13322"",""13407"",""13412""]",6d79b90794f940380e2ed012f04d6bf17122c237bac5cf69a88734f7b37012be,2026090305,,,118,5,2647.66398202,529.532796404,30,0.271451142,4.0,1214
5,504,"[""13304"",""13306"",""13308"",""13318"",""13404""]",36b9df3c41c63cf0bf46db0d69188ebbaddf14d9ffff462e679e8927b64843e5,2026090305,,,148,5,2796.23097946,559.246195892,37,0.227733778,3.0,1252
5,505,"[""13305"",""13321"",""13323"",""13405"",""13413""]",18f5d09aa512f47b4545730f322f1ecbe04bd76e0fdb242e1433ff8f41386bb8,2026090305,,,88,5,2182.00698754,436.401397508,30,0.435095221,7.0,1212
5,506,"[""13304"",""13309"",""13323"",""13405"",""13412""]",024b71e3c9d9892a1dbea36a66ce920a9fc2a698775e834b816a092176e92d58,2026090305,,,95,5,2270.38598542,454.077197084,37,0.529464267,6.0,1243
5,507,"[""13310"",""13313"",""13316uwt"",""13321"",""13410""]",d0ae9e422a98d8f4a381b614f32cf2647a5ba01ebd772e661aefad55ea02c618,2026090305,,,119,5,2464.33997658,492.867995316,37,0.304614604,3.0,1224
5,508,"[""13303"",""13312"",""13401"",""13403"",""13410""]",938e5dee57a85f8e08650199aec60b5f8c62ffcdbab3ecf8f94d76acb7c52438,2026090305,,,141,5,3172.66997786,634.533995572,54,0.638455457,4.5,1286
5,509,"[""13303"",""13311"",""13317"",""13318"",""13411""]",9c2c1a4016ceba444962eb1e5ca48ef5b114f492c5deb9c182ed3345a4c0630c,2026090305,,,152,5,2699.30897978,539.861795956,54,0.497831169,2.0,1238
5,510,"[""13308"",""13320"",""13324t"",""13326"",""13413""]",6971738115bc417ed190b5a03a1274fc0b1c99c5256e422d02dcf9d07e2daa14,2026090305,,,101,5,2090.36598446,418.073196892,31,0.285931269,4.5,1067
5,511,"[""13309"",""13321"",""13405"",""13407"",""13412""]",4e38521fc950800e3f2a19c6bf750710453a2a28aa0993ac620fbc070e1f4b95,2026090305,,,89,5,2689.9949833,537.99899666,22,0.205344572,7.0,1216
5,512,"[""13304"",""13309"",""13316m"",""13317"",""13409""]",6c719392052b81285ef20e928ceaa1028a71bb5a7b789e354a3fe470eb87bd0f,2026090305,,,136,5,2601.2899843,520.25799686,37,0.303525992,3.0,1243
8,1,"[""13304"",""13305"",""13312"",""13314"",""13320"",""13321"",""13413"",""13414""]",8811d83065874b30635f84b6a354f7795ad217d86b0eeb0f723f4ba71ba49af3,2026090308,probability,fixed_seed_probability_1,194,8,3791.29597398,473.911996747,46,0.471417046,4.0,1243
8,2,"[""13302"",""13305"",""13309"",""13310"",""13322"",""13403"",""13409"",""13413""]",6d3ce687c187da59a3324186a4e812555a1ac48f4b9d69d241fcba6f567c25de,2026090308,probability,fixed_seed_probability_2,198,8,4335.65796656,541.95724582,50,0.439248786,4.0,1258
8,3,"[""13303"",""13304"",""13306"",""13309"",""13316m"",""13318"",""13404"",""13405""]",ea712eb0d6ac23169203d0ad444945724c3fbad3a0523c17805fd869931b3ea3,2026090308,probability,fixed_seed_probability_3,229,8,4302.48696992,537.81087124,54,0.426049619,3.0,1257
8,4,"[""13303"",""13307"",""13308"",""13311"",""13318"",""13319"",""13324t"",""13405""]",de45bc080c6d20ca31ca7d1e8aa13a33f89aae3e6d265b8af7aff43fef3a7900,2026090308,probability,fixed_seed_probability_4,205,8,3631.28196916,453.910246145,54,0.50804357,3.0,1259
8,5,"[""13310"",""13312"",""13314"",""13402"",""13403"",""13406"",""13407"",""13408""]",ad963888e2091c0e25ab172557d4da0c5372da330ca3d40aeba412ea195b8b92,2026090308,probability,fixed_seed_probability_5,159,8,4478.08396958,559.760496198,46,0.527365147,7.0,1256
8,6,"[""13301"",""13302"",""13304"",""13307"",""13311"",""13314"",""13405"",""13407""]",a90dbe4e45f412d4370525b54cbf7d21d087533653883ac3e7a738d754b56658,2026090308,probability,fixed_seed_probability_6,198,8,3975.00597002,496.875746252,50,0.53439976,3.5,1260
8,7,"[""13304"",""13306"",""13315"",""13322"",""13323"",""13404"",""13405"",""13407""]",79e2660f5fe8257e68bf60b016416dc35ff6dd2213c536d8ae532eef0a8f5a88,2026090308,,,179,8,3971.57497746,496.446872183,37,0.421593429,4.0,1252
8,8,"[""13302"",""13306"",""13310"",""13323"",""13403"",""13404"",""13405"",""13411""]",4b8166611e576ea1740f5ab0a631001af5a31715a17de7b2fd926d7928ab8b0e,2026090308,,,170,8,4251.438967,531.429870875,50,0.59467068,6.0,1258
8,9,"[""13303"",""13307"",""13311"",""13316m"",""13325"",""13326"",""13402"",""13409""]",169d37c05475d074c3d73ea721d55d9dad36f5e698980e7758b4667ce4ae6e56,2026090308,,,203,8,4062.92097101,507.865121376,54,0.539245763,3.0,1272
8,10,"[""13301"",""13302"",""13304"",""13319"",""13320"",""13323"",""13407"",""13408""]",82a3d88b227e51bc8a4a6e9981e3c0a853be413667d13ed7578bbabc69b4c662,2026090308,,,202,8,3980.34397049,497.542996311,50,0.546531066,3.0,1260
8,11,"[""13301"",""13313"",""13319"",""13321"",""13401"",""13402"",""13405"",""13411""]",43d07183c36b48b20896863a93f5da1310816d21a0ec56ead08a7b3dc24b1aee,2026090308,,,178,8,4483.58096717,560.447620896,37,0.425040007,7.0,1277
8,12,"[""13302"",""13310"",""13311"",""13315"",""13322"",""13402"",""13405"",""13407""]",33e799aeceb8ecc4c3ea1ceb00ab7e34be6490cfca6ffa36312a4b15626fda2c,2026090308,,,192,8,4242.43096768,530.30387096,50,0.476896798,4.0,1275
8,13,"[""13303"",""13307"",""13316m"",""13320"",""13323"",""13401"",""13404"",""13405""]",4743dbae130e1c5843705ab1dc5fa1d0f3464b2365ebdc3e09650522622ed9a5,2026090308,,,158,8,3541.23797628,442.654747035,54,0.686701569,6.0,1216
8,14,"[""13304"",""13307"",""13309"",""13322"",""13324t"",""13403"",""13404"",""13408""]",f6f79594b3d3e6c8815a1d436aaaf8fbe40dfc9591d6cd7ba8b2a1c0766298c5,2026090308,,,160,8,3663.00097497,457.875121871,37,0.38890873,6.0,1255
8,15,"[""13305"",""13308"",""13310"",""13314"",""13319"",""13405"",""13408"",""13412""]",cf19e6d229a72b41a732af74664f98c35e4942b6958aa0b0a2cc196ac56ccbc8,2026090308,,,167,8,3752.16697441,469.020871801,31,0.359630569,6.0,1237
8,16,"[""13308"",""13310"",""13314"",""13319"",""13324t"",""13410"",""13411"",""13412""]",51dd9d1dcc74a76f30bcb46841820843b04710ef8aecf1647f692547176fe724,2026090308,,,160,8,3840.6639725,480.082996562,31,0.302076149,7.0,1227
8,17,"[""13304"",""13321"",""13322"",""13325"",""13326"",""13403"",""13404"",""13410""]",2116c381903bbb5a54ffaf1098d8912e5a5e3b421c67219017bd457721356d91,2026090308,,,194,8,4297.66597345,537.208246681,42,0.396471846,5.0,1266
8,18,"[""13303"",""13305"",""13317"",""13324muw"",""13325"",""13406"",""13411"",""13414""]",0c76584b2cfdd2353c3f8a2297547dde9036159ae58f1f773d5b017135ccf325,2026090308,,,220,8,4407.64796952,550.95599619,54,0.533815209,3.0,1257
8,19,"[""13303"",""13308"",""13312"",""13319"",""13406"",""13407"",""13413"",""13414""]",e0fe679360ecbda8199be4a2b513dfb3b709461c2992c75e23b5e5fdf746e9eb,2026090308,,,216,8,4876.63096661,609.578870826,54,0.546845299,5.0,1259
8,20,"[""13302"",""13305"",""13307"",""13309"",""13313"",""13318"",""13323"",""13411""]",2a1f67d430d188d8c47bd6d0d0ecc71e87ca247a83a213ae67b53b4cad8fed20,2026090308,,,209,8,3792.27296054,474.034120067,50,0.500337561,3.0,1257
8,21,"[""13301"",""13303"",""13304"",""13308"",""13321"",""13403"",""13404"",""13412""]",7104ceb697537a32f0c9e8144034c52a91acb395580f6bfbd18411dbafde7b3d,2026090308,,,226,8,4743.44897348,592.931121685,54,0.460091891,3.5,1257
8,22,"[""13308"",""13310"",""13313"",""13322"",""13326"",""13405"",""13407"",""13413""]",270e1639d2703cd7ce5915989f7d1af0eaac31631f68d9785652270a00ccf6fb,2026090308,,,184,8,4228.34696535,528.543370669,37,0.334669659,5.0,1216
8,23,"[""13301"",""13304"",""13307"",""13315"",""13316uwt"",""13318"",""13403"",""13411""]",aa6efc82b4f0a1cecb71cdc4af4a902f76fbf45846d81e7ed56b7f81aaee68b9,2026090308,,,201,8,3895.77997708,486.972497135,37,0.378338501,3.0,1257
8,24,"[""13302"",""13303"",""13306"",""13311"",""13326"",""13404"",""13405"",""13414""]",eacee3ea88bdc15ebf4e718eb3118a419d349a139c2fe5071902a98cfd545ebc,2026090308,,,211,8,4356.37296657,544.546620821,54,0.597964548,3.0,1260
8,25,"[""13301"",""13306"",""13308"",""13317"",""13322"",""13324muw"",""13402"",""13403""]",5be483766e5cb07ae71091b2afe26f23619503cff792b1b1f2ca01b90ec6bc71,2026090308,,,208,8,4185.42997412,523.178746765,37,0.324082684,3.5,1192
8,26,"[""13301"",""13307"",""13309"",""13315"",""13316uwt"",""13318"",""13405"",""13408""]",4b1ce4c66e2dc761aefcd81f19ae3ab2cba88f9883be0de382a21cdb78efe99a,2026090308,,,182,8,3569.75897836,446.219872295,36,0.394840532,3.0,1238
8,27,"[""13315"",""13316m"",""13319"",""13321"",""13322"",""13325"",""13326"",""13401""]",bb7fa048f14c2d0a88d8db1e2735ddb2bad8a8d8ade4566fbffa2fc563e27c5f,2026090308,,,204,8,3576.4289791,447.053622388,42,0.317985779,3.0,1277
